,2019,per_change,State,County Name,FIPS State,FIPS County
1673,"8,846",-3.206040048,Nebraska,Dawes,31,45
1674,"10,777",-1.4809397569999998,Nebraska,Dawson,31,47
1675,"20,026",-4.665333714,Nebraska,Deuel,31,49
1676,"8,589",-6.458287955,Nebraska,Dixon,31,51
1677,"23,595",-3.00501521,Nebraska,Dodge,31,53
1678,"1,794",-7.142857143,Nebraska,Douglas,31,55
1679,"5,636",-6.113609862000001,Nebraska,Dundy,31,57
1680,"36,565",-0.32710917300000003,Nebraska,Fillmore,31,59
1681,"571,327",10.48333449,Nebraska,Franklin,31,61
1682,"1,693",-15.687251000000002,Nebraska,Frontier,31,63
1683,"5,462",-7.26655348,Nebraska,Furnas,31,65
1684,"2,979",-7.627906977,Nebraska,Gage,31,67
1685,"2,627",-4.680696662,Nebraska,Garden,31,69
1686,"4,676",-5.706795725,Nebraska,Garfield,31,71
1687,"21,513",-3.5767110389999996,Nebraska,Gosper,31,73
1688,"1,837",-10.69518717,Nebraska,Grant,31,75
1689,"1,969",-3.904343582,Nebraska,Greeley,31,77
1690,"1,990",-2.641878669,Nebraska,Hall,31,79
1691,623,1.465798046,Nebraska,Hamilton,31,81
1692,"2,356",-7.171000788,Nebraska,Harlan,31,83
1693,"61,353",4.678302708,Nebraska,Hayes,31,85
1694,"9,324",2.304147465,Nebraska,Hitchcock,31,87
1695,"3,380",-1.082821188,Nebraska,Holt,31,89
1696,922,-3.958333333,Nebraska,Hooker,31,91
1697,"2,762",-5.020632737,Nebraska,Howard,31,93
1698,"10,067",-3.5265931960000003,Nebraska,Jefferson,31,95
1699,682,-7.336956522,Nebraska,Johnson,31,97
1700,"6,445",2.72553395,Nebraska,Kearney,31,99
1701,"7,046",-6.638399364,Nebraska,Keith,31,101
1702,"5,071",-2.798543224,Nebraska,Keya Paha,31,103
1703,"6,495",0.09246417,Nebraska,Kimball,31,105
1704,"8,034",-4.025803369,Nebraska,Knox,31,107
1705,806,-2.1844660190000003,Nebraska,Lancaster,31,109
1706,"3,632",-4.946349123,Nebraska,Lincoln,31,111
1707,"8,332",-4.240891852,Nebraska,Logan,31,113
1708,"319,090",11.80174277,Nebraska,Loup,31,115
1709,"34,914",-3.786375661,Nebraska,McPherson,31,117
1710,748,-1.965923984,Nebraska,Madison,31,119
1711,664,5.732484076,Nebraska,Merrick,31,121
1712,494,-8.348794063,Nebraska,Morrill,31,123
1713,"35,099",0.639408189,Nebraska,Nance,31,125
1714,"7,755",-1.323323578,Nebraska,Nemaha,31,127
1715,"4,642",-7.933359778,Nebraska,Nuckolls,31,129
1716,"3,519",-5.78313253,Nebraska,Otoe,31,131
1717,"6,972",-3.80794702,Nebraska,Pawnee,31,133
1718,"4,148",-7.822222222000001,Nebraska,Perkins,31,135
1719,"16,012",1.728081321,Nebraska,Phelps,31,137
1720,"2,613",-5.76992427,Nebraska,Pierce,31,139
1721,"2,891",-2.561509943,Nebraska,Platte,31,141
1722,"9,034",-1.67609926,Nebraska,Polk,31,143
1723,"7,148",-1.6240022019999998,Nebraska,Red Willow,31,145
1724,"33,470",3.824797593,Nebraska,Richardson,31,147
1725,"5,213",-3.4987041839999997,Nebraska,Rock,31,149
1726,"10,724",-2.9941203080000003,Nebraska,Saline,31,151
1727,"7,865",-5.954800908999999,Nebraska,Sarpy,31,153
1728,"1,357",-11.19109948,Nebraska,Saunders,31,155
1729,"14,224",0.169014085,Nebraska,Scotts Bluff,31,157
1730,"187,196",17.85563635,Nebraska,Seward,31,159
1731,"21,578",3.8502262010000003,Nebraska,Sheridan,31,161
1732,"35,618",-3.657019205,Nebraska,Sherman,31,163
1733,"17,284",3.1880597010000002,Nebraska,Sioux,31,165
1734,"5,246",-4.077527883999999,Nebraska,Stanton,31,167
1735,"3,001",-4.790609137,Nebraska,Thayer,31,169
1736,"1,166",-11.06025934,Nebraska,Thomas,31,171
1737,"5,920",-3.394255875,Nebraska,Thurston,31,173
1738,"5,003",-4.303749044,Nebraska,Valley,31,175
1739,722,11.59196291,Nebraska,Washington,31,177
1740,"7,224",4.1072200610000005,Nebraska,Wayne,31,179
1741,"4,158",-2.394366197,Nebraska,Webster,31,181
1742,"20,729",2.4565045469999998,Nebraska,Wheeler,31,183
1743,"9,385",-2.1580483740000003,Nebraska,York,31,185
1744,"3,487",-8.52570829,Nevada,Churchill,32,1
1745,783,-4.2787286060000005,Nevada,Clark,32,3
1746,"13,679",0.102451518,Nevada,Douglas,32,5
1747,"24,909",0.136683417,Nevada,Elko,32,7
1748,"2,266,715",16.16625702,Nevada,Esmeralda,32,9
1749,"48,905",4.053191489,Nevada,Eureka,32,11
1750,"52,778",7.837848882,Nevada,Humboldt,32,13
1751,873,11.35204082,Nevada,Lander,32,15
1752,"2,029",2.113739305,Nevada,Lincoln,32,17
1753,"16,831",1.876399734,Nevada,Lyon,32,19
1754,"5,532",-4.207792208,Nevada,Mineral,32,21
1755,"5,183",-2.9218954860000004,Nevada,Nye,32,23
1756,"57,510",10.63445039,Nevada,Pershing,32,27
1757,"4,505",-5.555555556,Nevada,Storey,32,29
1758,"46,523",5.866423939,Nevada,Washoe,32,31
1759,"6,725",-0.399881517,Nevada,White Pine,32,33
1760,"4,123",2.741091453,Nevada,Carson City,32,510
1761,"471,519",11.88575062,New Hampshire,Belknap,33,1
1762,"9,580",-4.448434071,New Hampshire,Carroll,33,3
1763,"55,916",1.170638152,New Hampshire,Cheshire,33,5
1764,"61,303",2.044111527,New Hampshire,Coos,33,7
1765,"48,910",2.272964891,New Hampshire,Grafton,33,9
1766,"76,085",-1.344622805,New Hampshire,Hillsborough,33,11
1767,"31,563",-4.505022389,New Hampshire,Merrimack,33,13
1768,"89,886",0.83801703,New Hampshire,Rockingham,33,15
1769,"417,025",4.072561928,New Hampshire,Strafford,33,17
1770,"151,391",3.37314187,New Hampshire,Sullivan,33,19
1771,"309,769",4.933876235,New Jersey,Atlantic,34,1
1772,"130,633",6.0754683279999995,New Jersey,Bergen,34,3
1773,"43,146",-1.355769451,New Jersey,Burlington,34,5
1774,"263,670",-3.954102541,New Jersey,Camden,34,7
1775,"932,202",2.9935687160000004,New Jersey,Cape May,34,9
1776,"445,349",-0.753459764,New Jersey,Cumberland,34,11
1777,"506,471",-1.3755634959999998,New Jersey,Essex,34,13
1778,"92,039",-5.3651665180000006,New Jersey,Gloucester,34,15
1779,"149,527",-4.533062626,New Jersey,Hudson,34,17
1780,"798,975",1.9242471209999998,New Jersey,Hunterdon,34,19
1781,"291,636",0.9973818729999999,New Jersey,Mercer,34,21
1782,"672,391",6.007876597999999,New Jersey,Middlesex,34,23
1783,"124,371",-2.347657446,New Jersey,Monmouth,34,25
1784,"367,430",-0.014966597,New Jersey,Morris,34,27
1785,"825,062",1.854727803,New Jersey,Ocean,34,29
1786,"618,795",-1.8349773619999998,New Jersey,Passaic,34,31
1787,"491,845",-0.08856730199999999,New Jersey,Salem,34,33
1788,"607,186",5.31440683,New Jersey,Somerset,34,35
1789,"501,826",0.045055820999999996,New Jersey,Sussex,34,37
1790,"62,385",-5.580276062,New Jersey,Union,34,39
1791,"328,934",1.686353674,New Jersey,Warren,34,41
1792,"140,488",-5.672235054,New Mexico,Bernalillo,35,1
1793,"556,341",3.7051880460000004,New Mexico,Catron,35,3
1794,"105,267",-3.106533385,New Mexico,Chaves,35,5
1795,"679,121",2.512389109,New Mexico,Cibola,35,6
1796,"3,527",-5.366246311,New Mexico,Colfax,35,7
1797,"64,615",-1.573543748,New Mexico,Curry,35,9
1798,"26,675",-1.98419989,New Mexico,De Baca,35,11
1799,"11,941",-13.16267908,New Mexico,Dona Ana,35,13
1800,"48,954",1.194807342,New Mexico,Eddy,35,15
1801,"1,748",-13.63636364,New Mexico,Grant,35,17
1802,"218,195",4.291238283999999,New Mexico,Guadalupe,35,19
1803,"58,460",8.605186892,New Mexico,Harding,35,21
1804,"26,998",-8.518568718,New Mexico,Hidalgo,35,23
1805,"4,300",-8.276450512,New Mexico,Lea,35,25
1806,625,-10.07194245,New Mexico,Lincoln,35,27
1807,"4,198",-14.29154757,New Mexico,Los Alamos,35,28
1808,"71,070",9.801316318,New Mexico,Luna,35,29
1809,"19,572",-4.494217538,New Mexico,Mckinley,35,31
1810,"19,369",7.905292479,New Mexico,Mora,35,33
1811,"23,709",-5.523012552000001,New Mexico,Otero,35,35
1812,"71,367",-0.165069595,New Mexico,Quay,35,37
1813,"4,521",-7.3755378,New Mexico,Rio Arriba,35,39
1814,"67,490",5.730668004,New Mexico,Roosevelt,35,41
1815,"8,253",-8.705752212,New Mexico,Sandoval,35,43
1816,"38,921",-3.22973645,New Mexico,San Juan,35,45
1817,"18,500",-6.754032258,New Mexico,San Miguel,35,47
1818,"146,748",11.49284689,New Mexico,Santa Fe,35,49
1819,"123,958",-4.680687454,New Mexico,Sierra,35,51
1820,"27,277",-7.14212766,New Mexico,Socorro,35,53
1821,"150,358",4.247323756,New Mexico,Taos,35,55
1822,"10,791",-10.04501501,New Mexico,Torrance,35,57
1823,"16,637",-6.852919769,New Mexico,Union,35,59
1824,"32,723",-0.637658276,New Mexico,Valencia,35,61
1825,"15,461",-5.610500611,New York,Albany,36,1
1826,"4,059",-10.84998902,New York,Allegany,36,3
1827,"76,688",0.134491088,New York,Bronx,36,5
1828,"305,506",0.426681744,New York,Broome,36,7
1829,"46,091",-5.788688347000001,New York,Cattaraugus,36,9
1830,"1,418,207",2.428678733,New York,Cayuga,36,11
1831,"190,488",-5.07636726,New York,Chautauqua,36,13
1832,"76,117",-5.252872276000001,New York,Chemung,36,15
1833,"76,576",-4.2895710430000005,New York,Chenango,36,17
1834,"126,903",-5.93297605,New York,Clinton,36,19
1835,"83,456",-6.06773442,New York,Columbia,36,21
1836,"47,207",-6.541149452999999,New York,Cortland,36,23
1837,"80,485",-2.0041153769999998,New York,Delaware,36,25
1838,"59,461",-5.716233787,New York,Dutchess,36,27
1839,"47,581",-3.467234733,New York,Erie,36,29
1840,"44,135",-7.97923356,New York,Essex,36,31
1841,"294,218",-1.087899305,New York,Franklin,36,33
1842,"918,702",-0.047000764,New York,Fulton,36,35
1843,"36,885",-6.319051126000001,New York,Genesee,36,37
1844,"50,022",-3.060018217,New York,Greene,36,39
1845,"53,383",-3.836939095,New York,Hamilton,36,41
1846,"57,280",-4.428204358,New York,Herkimer,36,43
1847,"47,188",-4.116714756,New York,Jefferson,36,45
1848,"4,416",-8.779177856,New York,Kings,36,47
1849,"61,319",-4.886069274,New York,Lewis,36,49
1850,"109,834",-5.504508225,New York,Livingston,36,51
1851,"2,559,903",2.203119629,New York,Madison,36,53
1852,"26,296",-2.930970838,New York,Monroe,36,55
1853,"62,914",-3.515013956,New York,Montgomery,36,57
1854,"70,941",-3.4185590589999997,New York,Nassau,36,59
1855,"741,770",-0.35250149799999997,New York,New York,36,61
1856,"49,221",-2.075043769,New York,Niagara,36,63
1857,"1,356,924",1.272054214,New York,Oneida,36,65
1858,"1,628,706",2.6680223730000003,New York,Onondaga,36,67
1859,"209,281",-3.325480414,New York,Ontario,36,69
1860,"228,671",-2.63518692,New York,Orange,36,71
1861,"460,528",-1.400013274,New York,Orleans,36,73
1862,"109,777",1.55228078,New York,Oswego,36,75
1863,"384,940",3.249236909,New York,Otsego,36,77
1864,"40,352",-5.917463278,New York,Putnam,36,79
1865,"117,124",-4.079276033,New York,Queens,36,81
1866,"59,493",-4.471884132,New York,Rensselaer,36,83
1867,"98,320",-1.338631666,New York,Richmond,36,85
1868,"2,253,858",1.041818437,New York,Rockland,36,87
1869,"158,714",-0.450973136,New York,St Lawrence,36,89
1870,"476,143",1.581507478,New York,Saratoga,36,91
1871,"325,789",4.523069322,New York,Schenectady,36,93
1872,"107,740",-3.752010005,New York,Schoharie,36,95
1873,"229,863",4.674450587,New York,Schuyler,36,97
1874,"155,299",0.35411725899999996,New York,Seneca,36,99
1875,"30,999",-5.268465605,New York,Steuben,36,101
1876,"17,807",-3.0225465639999998,New York,Suffolk,36,103
1877,"34,016",-3.4952337719999997,New York,Sullivan,36,105
1878,"95,379",-3.6400557680000003,New York,Tioga,36,107
1879,"1,476,601",-1.106076152,New York,Tompkins,36,109
1880,"75,432",-2.6696429719999997,New York,Ulster,36,111
1881,"48,203",-5.57503575,New York,Warren,36,113
1882,"102,180",0.578785731,New York,Washington,36,115
1883,"177,573",-2.709854864,New York,Wayne,36,117
1884,"63,944",-2.660902393,New York,Westchester,36,119
1885,"61,204",-3.2409017610000004,New York,Wyoming,36,121
1886,"89,918",-4.088489723,New York,Yates,36,123
1887,"967,506",1.9266385590000001,North Carolina,Alamance,37,1
1888,"39,859",-5.444323196,North Carolina,Alexander,37,3
1889,"24,913",-1.778110708,North Carolina,Alleghany,37,5
1890,"169,509",12.14250273,North Carolina,Anson,37,7
1891,"37,497",0.847184121,North Carolina,Ashe,37,9
1892,"11,137",-0.134505022,North Carolina,Avery,37,11
1893,"24,446",-9.220542909,North Carolina,Beaufort,37,13
1894,"27,203",-0.135829662,North Carolina,Bertie,37,15
1895,"17,557",-1.40394227,North Carolina,Bladen,37,17
1896,"46,994",-1.6532730619999998,North Carolina,Brunswick,37,19
1897,"18,947",-10.94242068,North Carolina,Buncombe,37,21
1898,"32,722",-6.96047768,North Carolina,Burke,37,23
1899,"142,820",32.94361858,North Carolina,Cabarrus,37,25
1900,"261,191",9.592162128,North Carolina,Caldwell,37,27
1901,"90,485",-0.387507293,North Carolina,Camden,37,29
1902,"216,453",21.52020256,North Carolina,Carteret,37,31
1903,"82,178",-1.05950059,North Carolina,Caswell,37,33
1904,"10,867",8.887775551,North Carolina,Catawba,37,35
1905,"69,473",4.528835593,North Carolina,Chatham,37,37
1906,"22,604",-4.749062408,North Carolina,Cherokee,37,39
1907,"159,551",3.1244142530000003,North Carolina,Chowan,37,41
1908,"74,470",17.30329999,North Carolina,Clay,37,43
1909,"28,612",4.24454403,North Carolina,Cleveland,37,45
1910,"13,943",-5.7459609270000005,North Carolina,Columbus,37,47
1911,"11,231",6.052880076,North Carolina,Craven,37,49
1912,"97,947",-0.086706382,North Carolina,Cumberland,37,51
1913,"55,508",-4.500722593,North Carolina,Currituck,37,53
1914,"102,139",-1.313068852,North Carolina,Dare,37,55
1915,"335,509",5.033324881,North Carolina,Davidson,37,57
1916,"27,763",17.9046163,North Carolina,Davie,37,59
1917,"37,009",9.106721698,North Carolina,Duplin,37,61
1918,"167,609",2.94002039,North Carolina,Durham,37,63
1919,"42,846",3.9421654010000005,North Carolina,Edgecombe,37,65
1920,"58,741",0.554633069,North Carolina,Forsyth,37,67
1921,"321,488",19.06918863,North Carolina,Franklin,37,69
1922,"51,472",-8.961955463999999,North Carolina,Gaston,37,71
1923,"382,295",9.02839966,North Carolina,Gates,37,73
1924,"69,685",15.06200155,North Carolina,Graham,37,75
1925,"224,529",8.942833021,North Carolina,Granville,37,77
1926,"11,562",-5.11284366,North Carolina,Greene,37,79
1927,"8,441",-4.707608941,North Carolina,Guilford,37,81
1928,"60,443",5.04883729,North Carolina,Halifax,37,83
1929,"21,069",-1.330023884,North Carolina,Harnett,37,85
1930,"537,174",9.974327163,North Carolina,Haywood,37,87
1931,"50,010",-8.446836555,North Carolina,Henderson,37,89
1932,"135,976",18.5585617,North Carolina,Hertford,37,91
1933,"62,317",5.564778425,North Carolina,Hoke,37,93
1934,"117,417",10.02445675,North Carolina,Hyde,37,95
1935,"23,677",-4.052356445,North Carolina,Iredell,37,97
1936,"55,234",17.79735119,North Carolina,Jackson,37,99
1937,"4,937",-15.12807289,North Carolina,Johnston,37,101
1938,"181,806",14.010685800000001,North Carolina,Jones,37,103
1939,"43,938",9.108517507,North Carolina,Lee,37,105
1940,"209,339",23.95871576,North Carolina,Lenoir,37,107
1941,"9,419",-7.357135832000001,North Carolina,Lincoln,37,109
1942,"61,779",6.793548722000001,North Carolina,McDowell,37,111
1943,"55,949",-5.979128506,North Carolina,Macon,37,113
1944,"86,111",10.37890635,North Carolina,Madison,37,115
1945,"45,756",1.67548109,North Carolina,Martin,37,117
1946,"35,858",5.697862933,North Carolina,Mecklenburg,37,119
1947,"21,755",4.681936291,North Carolina,Mitchell,37,121
1948,"22,440",-8.464205587999999,North Carolina,Montgomery,37,123
1949,"1,110,356",20.73496407,North Carolina,Moore,37,125
1950,"14,964",-3.959951223,North Carolina,Nash,37,127
1951,"27,173",-2.192066806,North Carolina,New Hanover,37,129
1952,"100,880",14.31161473,North Carolina,Northampton,37,131
1953,"94,298",-1.5976374580000001,North Carolina,Onslow,37,133
1954,"234,473",15.68459121,North Carolina,Orange,37,135
1955,"19,483",-11.86555686,North Carolina,Pamlico,37,137
1956,"197,938",11.3255831,North Carolina,Pasquotank,37,139
1957,"148,476",11.057422599999999,North Carolina,Pender,37,141
1958,"12,726",-3.1727916,North Carolina,Perquimans,37,143
1959,"39,824",-2.058483559,North Carolina,Person,37,145
1960,"63,060",20.81385547,North Carolina,Pitt,37,147
1961,"13,463",0.081772227,North Carolina,Polk,37,149
1962,"39,490",0.035464586,North Carolina,Randolph,37,151
1963,"180,742",7.471934163999999,North Carolina,Richmond,37,153
1964,"20,724",1.013842854,North Carolina,Robeson,37,155
1965,"143,667",1.2994979690000001,North Carolina,Rockingham,37,157
1966,"44,829",-3.897356743,North Carolina,Rowan,37,159
1967,"130,625",-2.684963756,North Carolina,Rutherford,37,161
1968,"91,010",-2.813818143,North Carolina,Sampson,37,163
1969,"142,088",2.59505827,North Carolina,Scotland,37,165
1970,"67,029",-1.164865303,North Carolina,Stanly,37,167
1971,"63,531",0.094531361,North Carolina,Stokes,37,169
1972,"34,823",-3.6974557519999998,North Carolina,Surry,37,171
1973,"62,806",3.6642128539999996,North Carolina,Swain,37,173
1974,"45,591",-3.842827916,North Carolina,Transylvania,37,175
1975,"71,783",-2.665798858,North Carolina,Tyrrell,37,177
1976,"14,271",2.096151095,North Carolina,Union,37,179
1977,"34,385",3.91670948,North Carolina,Vance,37,181
1978,"4,016",-8.872248695,North Carolina,Wake,37,183
1979,"239,859",19.13605388,North Carolina,Warren,37,185
1980,"44,535",-1.92256871,North Carolina,Washington,37,187
1981,"1,111,761",23.38477691,North Carolina,Watauga,37,189
1982,"19,731",-6.167966521,North Carolina,Wayne,37,191
1983,"11,580",-12.22618055,North Carolina,Wilkes,37,193
1984,"56,177",10.01938857,North Carolina,Wilson,37,195
1985,"123,131",0.383169875,North Carolina,Yadkin,37,197
1986,"68,412",-1.295628336,North Carolina,Yancey,37,199
1987,"81,801",0.710381168,North Dakota,Adams,38,1
1988,"37,667",-1.9318388919999998,North Dakota,Barnes,38,3
1989,"18,069",1.414379525,North Dakota,Benson,38,5
1990,"2,216",-5.420401195,North Dakota,Billings,38,7
1991,"10,415",-5.865871294,North Dakota,Bottineau,38,9
1992,"6,832",2.582582583,North Dakota,Bowman,38,11
1993,928,18.36734694,North Dakota,Burke,38,13
1994,"6,282",-2.286514232,North Dakota,Burleigh,38,15
1995,"3,024",-4.030466519,North Dakota,Cass,38,17
1996,"2,115",7.469512195,North Dakota,Cavalier,38,19
1997,"95,626",17.60958331,North Dakota,Dickey,38,21
1998,"181,923",21.46176341,North Dakota,Divide,38,23
1999,"3,762",-5.80871307,North Dakota,Dunn,38,25
2000,"4,872",-7.8494420279999995,North Dakota,Eddy,38,27
2001,"2,264",9.319169483,North Dakota,Emmons,38,29
2002,"4,424",25.11312217,North Dakota,Foster,38,31
2003,"2,287",-4.109014675,North Dakota,Golden Valley,38,33
2004,"3,241",-8.575458392,North Dakota,Grand Forks,38,35
2005,"3,210",-3.805813605,North Dakota,Grant,38,37
2006,"1,761",4.821428571,North Dakota,Griggs,38,39
2007,"69,451",3.869047619,North Dakota,Hettinger,38,41
2008,"2,274",-5.012531328,North Dakota,Kidder,38,43
2009,"2,231",-7.847996696,North Dakota,Lamoure,38,45
2010,"2,499",0.847457627,North Dakota,Logan,38,47
2011,"2,480",1.848049281,North Dakota,McHenry,38,49
2012,"4,046",-2.294131852,North Dakota,McIntosh,38,51
2013,"1,850",-6.941649899,North Dakota,Mckenzie,38,53
2014,"5,745",6.546735905,North Dakota,Mclean,38,55
2015,"2,497",-11.23355848,North Dakota,Mercer,38,57
2016,"15,024",136.2635635,North Dakota,Morton,38,59
2017,"9,450",5.445213122,North Dakota,Mountrail,38,61
2018,"8,187",-2.813390313,North Dakota,Nelson,38,63
2019,"31,364",14.17962066,North Dakota,Oliver,38,65
2020,"10,545",37.6092914,North Dakota,Pembina,38,67
2021,"2,879",-7.901471529,North Dakota,Pierce,38,69
2022,"1,959",6.006493506,North Dakota,Ramsey,38,71
2023,"6,801",-8.131838444,North Dakota,Ransom,38,73
2024,"3,975",-8.809359945,North Dakota,Renville,38,75
2025,"11,519",0.5938346,North Dakota,Richland,38,77
2026,"5,218",-4.379695804,North Dakota,Rolette,38,79
2027,"2,327",-5.789473684,North Dakota,Sargent,38,81
2028,"16,177",-0.882298879,North Dakota,Sheridan,38,83
2029,"14,176",1.7002654419999998,North Dakota,Sioux,38,85
2030,"3,898",1.802037085,North Dakota,Slope,38,87
2031,"1,315",-0.45420136299999997,North Dakota,Stark,38,89
2032,"4,230",1.829561868,North Dakota,Steele,38,91
2033,750,3.163686382,North Dakota,Stutsman,38,93
2034,"31,489",30.12521179,North Dakota,Towner,38,95
2035,"1,890",-4.303797468,North Dakota,Traill,38,97
2036,"20,704",-1.876777251,North Dakota,Walsh,38,99
2037,"2,189",-2.5378450580000003,North Dakota,Ward,38,101
2038,"8,036",-1.046669129,North Dakota,Wells,38,103
2039,"10,641",-4.359158727,North Dakota,Williams,38,105
2040,"67,641",9.673287393999999,Ohio,Adams,39,1
2041,"3,834",-8.866175422000001,Ohio,Allen,39,3
2042,"37,589",67.81552748,Ohio,Ashland,39,5
2043,"27,698",-2.9536456330000003,Ohio,Ashtabula,39,7
2044,"102,351",-3.726731444,Ohio,Athens,39,9
2045,"53,484",0.647346632,Ohio,Auglaize,39,11
2046,"97,241",-4.185675295,Ohio,Belmont,39,13
2047,"65,327",0.8693101109999999,Ohio,Brown,39,15
2048,"45,656",-0.568416926,Ohio,Butler,39,17
2049,"67,006",-4.821022727,Ohio,Carroll,39,19
2050,"43,432",-3.109802347,Ohio,Champaign,39,21
2051,"383,134",4.074037856,Ohio,Clark,39,23
2052,"26,914",-6.658805577000001,Ohio,Clermont,39,25
2053,"38,885",-3.032343333,Ohio,Clinton,39,27
2054,"134,083",-3.076500481,Ohio,Columbiana,39,29
2055,"206,428",4.591469655,Ohio,Coshocton,39,31
2056,"41,968",-0.190258752,Ohio,Crawford,39,33
2057,"101,883",-5.534436079,Ohio,Cuyahoga,39,35
2058,"36,600",-0.81300813,Ohio,Darke,39,37
2059,"41,494",-5.228056552,Ohio,Defiance,39,39
2060,"1,235,072",-3.518592875,Ohio,Delaware,39,41
2061,"51,113",-3.502114484,Ohio,Erie,39,43
2062,"38,087",-2.406088249,Ohio,Fairfield,39,45
2063,"209,177",20.09794915,Ohio,Fayette,39,47
2064,"74,266",-3.629497943,Ohio,Franklin,39,49
2065,"157,574",7.784177188999999,Ohio,Fulton,39,51
2066,"28,525",-1.753117035,Ohio,Gallia,39,53
2067,"1,316,756",13.17431559,Ohio,Geauga,39,55
2068,"42,126",-1.3396412009999998,Ohio,Greene,39,57
2069,"29,898",-3.374054683,Ohio,Guernsey,39,59
2070,"93,649",0.261227986,Ohio,Hamilton,39,61
2071,"168,937",4.555103759,Ohio,Hancock,39,63
2072,"38,875",-3.0355183080000003,Ohio,Hardin,39,65
2073,"817,473",1.882171714,Ohio,Harrison,39,67
2074,"75,783",1.329072457,Ohio,Henry,39,69
2075,"31,365",-2.176964102,Ohio,Highland,39,71
2076,"15,040",-5.170239596,Ohio,Hocking,39,73
2077,"27,006",-4.284954811,Ohio,Holmes,39,75
2078,"43,161",-1.020501766,Ohio,Huron,39,77
2079,"28,264",-3.762470632,Ohio,Jackson,39,79
2080,"43,960",3.769799117,Ohio,Jefferson,39,81
2081,"58,266",-2.275967328,Ohio,Knox,39,83
2082,"32,413",-2.426322285,Ohio,Lake,39,85
2083,"65,325",-6.298410695,Ohio,Lawrence,39,87
2084,"62,322",2.2879464290000002,Ohio,Licking,39,89
2085,"230,149",0.04259925,Ohio,Logan,39,91
2086,"59,463",-4.779976941,Ohio,Lorain,39,93
2087,"176,862",6.234908278,Ohio,Lucas,39,95
2088,"45,672",-0.38387715899999997,Ohio,Madison,39,97
2089,"309,833",2.80681147,Ohio,Mahoning,39,99
2090,"428,348",-3.048108371,Ohio,Marion,39,101
2091,"44,731",2.9766563839999995,Ohio,Medina,39,103
2092,"228,683",-4.231386131,Ohio,Meigs,39,105
2093,"65,093",-2.123148635,Ohio,Mercer,39,107
2094,"179,746",4.301555709,Ohio,Miami,39,109
2095,"22,907",-3.6184625739999996,Ohio,Monroe,39,111
2096,"41,172",0.872206978,Ohio,Montgomery,39,113
2097,"106,987",4.374506112,Ohio,Morgan,39,115
2098,"13,654",-6.677602351,Ohio,Morrow,39,117
2099,"531,687",-0.656390135,Ohio,Muskingum,39,119
2100,"14,508",-3.562882212,Ohio,Noble,39,121
2101,"35,328",1.444364681,Ohio,Ottawa,39,123
2102,"86,215",0.14985015,Ohio,Paulding,39,125
2103,"14,424",-1.5762538380000002,Ohio,Perry,39,127
2104,"40,525",-2.191489875,Ohio,Pickaway,39,129
2105,"18,672",-4.78327384,Ohio,Pike,39,131
2106,"36,134",0.2691678,Ohio,Portage,39,133
2107,"58,457",4.979886502,Ohio,Preble,39,135
2108,"27,772",-2.796541948,Ohio,Putnam,39,137
2109,"162,466",0.645505005,Ohio,Richland,39,139
2110,"40,882",-3.2470298669999997,Ohio,Ross,39,141
2111,"33,861",-1.840793135,Ohio,Sandusky,39,143
2112,"121,154",-2.667223677,Ohio,Scioto,39,145
2113,"76,666",-1.805932681,Ohio,Seneca,39,147
2114,"58,518",-3.98385456,Ohio,Shelby,39,149
2115,"75,314",-5.443816697999999,Ohio,Stark,39,151
2116,"55,178",-2.756335695,Ohio,Summit,39,153
2117,"48,590",-1.749064806,Ohio,Trumbull,39,155
2118,"370,606",-1.3272416009999999,Ohio,Tuscarawas,39,157
2119,"541,013",-0.140095834,Ohio,Union,39,159
2120,"197,974",-5.875473062,Ohio,Van Wert,39,161
2121,"91,987",-0.645892963,Ohio,Vinton,39,163
2122,"58,988",12.72094934,Ohio,Warren,39,165
2123,"28,275",-1.682951424,Ohio,Washington,39,167
2124,"13,085",-2.568875652,Ohio,Wayne,39,169
2125,"234,602",10.246336900000001,Ohio,Williams,39,171
2126,"59,911",-3.036237396,Ohio,Wood,39,173
2127,"115,710",1.042649062,Ohio,Wyandot,39,175
2128,"36,692",-2.5496653559999998,Oklahoma,Adair,40,1
2129,"130,817",4.245790468,Oklahoma,Alfalfa,40,3
2130,"21,772",-3.7361276919999997,Oklahoma,Atoka,40,5
2131,"22,194",-2.091053467,Oklahoma,Beaver,40,7
2132,"5,702",1.117219365,Oklahoma,Beckham,40,9
2133,"13,758",-2.8732792089999997,Oklahoma,Blaine,40,11
2134,"5,311",-5.766501065,Oklahoma,Bryan,40,13
2135,"21,859",-1.175460012,Oklahoma,Caddo,40,15
2136,"9,429",-21.04998744,Oklahoma,Canadian,40,17
2137,"47,995",13.15305545,Oklahoma,Carter,40,19
2138,"28,762",-2.82451517,Oklahoma,Cherokee,40,21
2139,"148,306",28.3301317,Oklahoma,Choctaw,40,23
2140,"48,111",0.800351987,Oklahoma,Cimarron,40,25
2141,"48,657",3.543156282,Oklahoma,Cleveland,40,27
2142,"14,672",-3.4673333769999997,Oklahoma,Coal,40,29
2143,"2,137",-13.65656566,Oklahoma,Comanche,40,31
2144,"284,014",10.94730263,Oklahoma,Cotton,40,33
